Timestamp,,Seconds,Velocity,Acceleration,Odometer,Latitude,Longitude,Heart Rate,Player Load,Positional Quality (%),HDOP,#Sats,activity,at/df,position
47:23.6,,2800.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:23.7,,2800.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:23.8,,2800.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:23.9,,2800.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:24.0,,2801,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:24.1,,2801.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:24.2,,2801.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:24.3,,2801.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:24.4,0:46:47,2801.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:24.5,,2801.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:24.6,,2801.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:24.7,,2801.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:24.8,,2801.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:24.9,,2801.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:25.0,,2802,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:25.1,,2802.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:25.2,,2802.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:25.3,,2802.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:25.4,0:46:48,2802.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:25.5,,2802.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.8,0,1.0599999,7,,,
47:25.6,,2802.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:25.7,,2802.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:25.8,,2802.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:25.9,,2802.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:26.0,,2803,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:26.1,,2803.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:26.2,,2803.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:26.3,,2803.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:26.4,0:46:49,2803.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:26.5,,2803.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:26.6,,2803.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:26.7,,2803.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:26.8,,2803.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:26.9,,2803.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:27.0,,2804,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:27.1,,2804.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:27.2,,2804.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:27.3,,2804.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:27.4,0:46:50,2804.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:27.5,,2804.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:27.6,,2804.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:27.7,,2804.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:27.8,,2804.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:27.9,,2804.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:28.0,,2805,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:28.1,,2805.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:28.2,,2805.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:28.3,,2805.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:28.4,0:46:51,2805.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:28.5,,2805.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:28.6,,2805.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:28.7,,2805.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:28.8,,2805.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:28.9,,2805.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:29.0,,2806,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:29.1,,2806.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:29.2,,2806.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:29.3,,2806.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:29.4,0:46:52,2806.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:29.5,,2806.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:29.6,,2806.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:29.7,,2806.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:29.8,,2806.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:29.9,,2806.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:30.0,,2807,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:30.1,,2807.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:30.2,,2807.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:30.3,,2807.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:30.4,0:46:53,2807.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:30.5,,2807.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:30.6,,2807.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:30.7,,2807.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:30.8,,2807.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:30.9,,2807.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:31.0,,2808,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:31.1,,2808.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:31.2,,2808.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:31.3,,2808.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:31.4,0:46:54,2808.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:31.5,,2808.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:31.6,,2808.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:31.7,,2808.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:31.8,,2808.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:31.9,,2808.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:32.0,,2809,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:32.1,,2809.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:32.2,,2809.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:32.3,,2809.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:32.4,0:46:55,2809.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:32.5,,2809.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:32.6,,2809.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,453.9,0,1.0599999,7,,,
47:32.7,,2809.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:32.8,,2809.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:32.9,,2809.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:33.0,,2810,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:33.1,,2810.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:33.2,,2810.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:33.3,,2810.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:33.4,0:46:56,2810.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:33.5,,2810.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:33.6,,2810.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:33.7,,2810.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:33.8,,2810.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:33.9,,2810.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:34.0,,2811,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:34.1,,2811.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:34.2,,2811.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:34.3,,2811.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:34.4,0:46:57,2811.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:34.5,,2811.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:34.6,,2811.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:34.7,,2811.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:34.8,,2811.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:34.9,,2811.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:35.0,,2812,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:35.1,,2812.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:35.2,,2812.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:35.3,,2812.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:35.4,0:46:58,2812.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:35.5,,2812.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:35.6,,2812.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:35.7,,2812.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:35.8,,2812.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:35.9,,2812.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:36.0,,2813,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:36.1,,2813.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:36.2,,2813.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:36.3,,2813.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:36.4,0:46:59,2813.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:36.5,,2813.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:36.6,,2813.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:36.7,,2813.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:36.8,,2813.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:36.9,,2813.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:37.0,,2814,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:37.1,,2814.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:37.2,,2814.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:37.3,,2814.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:37.4,0:47:00,2814.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:37.5,,2814.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:37.6,,2814.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:37.7,,2814.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:37.8,,2814.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:37.9,,2814.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:38.0,,2815,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:38.1,,2815.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:38.2,,2815.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:38.3,,2815.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:38.4,0:47:01,2815.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:38.5,,2815.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:38.6,,2815.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:38.7,,2815.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:38.8,,2815.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:38.9,,2815.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:39.0,,2816,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454,0,1.0599999,7,,,
47:39.1,,2816.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:39.2,,2816.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:39.3,,2816.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:39.4,0:47:02,2816.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:39.5,,2816.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:39.6,,2816.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:39.7,,2816.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:39.8,,2816.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:39.9,,2816.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:40.0,,2817,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:40.1,,2817.1,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:40.2,,2817.2,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:40.3,,2817.3,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:40.4,0:47:03,2817.4,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:40.5,,2817.5,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:40.6,,2817.6,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:40.7,,2817.7,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:40.8,,2817.8,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:40.9,,2817.9,1.17,-0.286268324,3571,35.6725128,139.7179227,134,454.1,0,1.0599999,7,,,
47:41.0,,2818,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:41.1,,2818.1,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:41.2,,2818.2,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:41.3,,2818.3,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:41.4,0:47:04,2818.4,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:41.5,,2818.5,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:41.6,,2818.6,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:41.7,,2818.7,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:41.8,,2818.8,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:41.9,,2818.9,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:42.0,,2819,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:42.1,,2819.1,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:42.2,,2819.2,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:42.3,,2819.3,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:42.4,0:47:05,2819.4,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:42.5,,2819.5,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:42.6,,2819.6,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:42.7,,2819.7,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:42.8,,2819.8,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:42.9,,2819.9,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:43.0,,2820,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:43.1,,2820.1,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:43.2,,2820.2,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:43.3,,2820.3,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:43.4,0:47:06,2820.4,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:43.5,,2820.5,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:43.6,,2820.6,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:43.7,,2820.7,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:43.8,,2820.8,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:43.9,,2820.9,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:44.0,,2821,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:44.1,,2821.1,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:44.2,,2821.2,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:44.3,,2821.3,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:44.4,0:47:07,2821.4,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:44.5,,2821.5,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:44.6,,2821.6,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:44.7,,2821.7,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:44.8,,2821.8,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:44.9,,2821.9,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:45.0,,2822,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:45.1,,2822.1,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:45.2,,2822.2,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:45.3,,2822.3,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:45.4,0:47:08,2822.4,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:45.5,,2822.5,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:45.6,,2822.6,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:45.7,,2822.7,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.1,0,1.0599999,7,,,
47:45.8,,2822.8,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:45.9,,2822.9,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:46.0,,2823,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:46.1,,2823.1,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:46.2,,2823.2,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:46.3,,2823.3,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:46.4,0:47:09,2823.4,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:46.5,,2823.5,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:46.6,,2823.6,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:46.7,,2823.7,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:46.8,,2823.8,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:46.9,,2823.9,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:47.0,,2824,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:47.1,,2824.1,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:47.2,,2824.2,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:47.3,,2824.3,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:47.4,0:47:10,2824.4,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:47.5,,2824.5,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:47.6,,2824.6,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:47.7,,2824.7,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:47.8,,2824.8,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:47.9,,2824.9,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
47:48.0,,2825,1.17,-0.286268324,3571,35.6725128,139.7179227,0,454.2,0,1.0599999,7,,,
